PC1,PC2,PC3
-265890.21870190377,0.8184587444286577,0.5356227789023763
-265837.7860270006,-0.22227639306824692,-0.14922397486236574
-265826.4871678205,0.8157938415393461,0.53896659322955
-265819.5348937654,-0.24041687525931957,-0.11653963051584043
-265809.18709328974,0.5748863966061903,-0.413039188757708
-265808.12643306627,0.8185001145131771,0.5352786045326415
-265798.1597627625,-0.0019145148450048905,0.8098422809162547
-265775.44537175295,-0.2429534083400262,-0.11418021352092178
-265738.52379128576,0.5708604838819207,-0.40004428473533127
-265730.0003262155,0.5708752053570143,-0.4002331102277272
-265717.14653888973,-0.0017611548727640845,0.8078502547365304
-265682.04505119787,-0.24291136500755006,-0.11449800731757076
-265662.22060571215,0.5826950969598479,-0.369863138921245
-265661.9674614031,0.8245623588395499,0.5587963624891424
-265652.4406114606,-0.0018629603899602586,0.8095526237030963
-265628.6358617525,-0.2430129618701681,-0.1147508406440883
-265606.7982830385,0.0005944378136230875,0.810267335393566
-265591.91368520836,-0.24132623604556247,-0.12971635614610472
-265585.8205461706,-0.2407731923957029,-0.12969722792796382
-265575.9663059529,-0.20075811948695438,-0.1443036612196066
-265573.11313022283,-0.24446995155002355,-0.302065143076427
-265561.83760541974,-0.24448017768166103,-0.3018788269788341
-265549.01351716503,0.580794809941804,-0.3868970132993463
-265548.08084306796,-0.25886967989289733,-0.13535255063056262
-265548.02356755204,0.8243848335699187,0.5617684655523003
-265540.63147321384,-0.2444777307267273,-0.3018467462315673
-265536.7056166029,0.5749588808096194,-0.39791119985081735
-265530.59267807,-0.24022654475419591,-0.12852355678889762
-265527.95304837637,0.0004948954961406114,0.8119818191916015
-265523.67646673985,-0.2555956271493522,-0.12567925927265267
-265509.65595358843,0.812441496090285,0.5374957462215854
-265506.5927668274,-0.2587009054381091,-0.13769767506014877
-265500.9521762181,0.8199966961161629,0.5516483900127939
-265497.04753231356,-0.24455378699006802,-0.30059020407912024
-265488.44911396236,-0.24451394956816253,-0.3011475764320522
-265487.0554067778,0.572203208674811,-0.3831605447272332
-265484.45042496605,-0.24459473157073225,-0.2999485985589672
-265482.6946791619,0.7641950052413939,0.5506447977428603
-265464.1691883241,-0.24442864110960955,-0.3023223254710003
-265455.8274497012,-0.24490220782169345,-0.12121742795281294
-265453.10720998555,-0.2403081636350738,-0.12707661071866205
-265436.30281725514,-0.24127504032906233,-0.12996902206507563
-265432.01421475474,-0.24085311033022777,-0.12803048831710478
-265404.93343941827,0.5708812917216685,-0.3992799543044878
-265399.52053662244,-0.20384569903957425,-0.18930501449872142
-265380.5297699016,-0.24476979849040043,-0.12292015806361183
-265376.6831089709,-0.24490152327730794,-0.12097365499072253
-265372.4192554947,0.5708844119245889,-0.3992214929834052
-265364.2401510242,-0.24499412147631477,-0.11957409362067434
-265335.6610163732,-0.19005883943904187,-0.13152020116528135
-265298.96641688433,-0.25559480478594865,-0.12497066510948132
-265294.2719352377,0.575215900648892,-0.4009076115551817
-265254.94760562043,-0.18925029554370476,-0.12709746062053492
-265247.9027007307,-0.24332924563600666,-0.11270579496136127
-265219.41902533657,-0.2554590627389661,-0.12670870150404617
-265208.16824931116,-0.18995838394503292,-0.13258634537532968
-265205.30234546994,0.04351041760749237,0.8131192282291144
-265156.0099317262,0.04345294250074154,0.8141212436977854
-265154.4154061189,-0.25546111530250265,-0.12647008933060047
-265137.75879879453,0.8245258139199413,0.5610141592313886
-265044.3924192555,-0.255531794749764,-0.1250794199159505
-265035.4948948361,-0.25539173046592767,-0.1271075031044498
-265031.28548795055,-0.25540190342704255,-0.1269446295302923
-265018.9358682144,0.8186991892966511,0.5348865306794734
-265016.0819850878,-0.24331354898550464,-0.1121928010911273
-265009.2760825078,0.8244844246105233,0.5620339524620322
-264915.5151377048,0.5564828065906064,-0.39494313008498216
-264915.5151377113,0.5554920733914311,-0.41024599869926176
-264857.74451322603,-0.19775132977451232,-0.10773506845371594
-264840.8298120538,-0.0017281724269948486,0.8101764024048613
-264819.25739830337,-0.19764101165373804,-0.10923148013619569
-264807.8256029959,0.0440748413762565,0.8180536639684116
-264765.72234427213,0.5769974495728672,-0.39539050229292466
-264758.94826085644,0.043878280744944695,0.8210965952563781
-264733.36018807476,0.5750001950566898,-0.4112598434534572
-264673.78785583004,-0.21025275785930317,-0.19918335094559667
-264472.86205009883,0.44561810501670096,-0.4409793351463484
-264471.86361513764,0.6888052252687527,0.48914212363658105
-264467.17196159944,0.5694683998096135,-0.4259255250017012
-264467.17196159944,0.5694683998096135,-0.4259255250017012
-264460.38302950445,0.5710909289803382,-0.400895395713428
-264441.4919645003,-0.19872452384404557,-0.13399695078061477
-264430.2673516234,0.5554516368519007,-0.3883072359181976
-264390.81432888424,0.555176968693774,-0.3979617873972168
-264390.75351755036,0.5561880790405813,-0.3829579293603692
-264379.7862913364,-0.19911963425796417,-0.14181163500727625
-264376.8680617604,0.8247132539637877,0.560702162212531
-264349.6430366659,0.4515591991132764,-0.4774751943036348
-264337.41008915665,0.5710540579440573,-0.3983930861833846
-264304.76226174424,-0.2099091942005856,-0.13599377564737686
-264298.80630165065,0.5215786109578959,-0.3965483488208542
-264298.7398333667,0.5225916168810175,-0.38157230612603044
-264273.54561862553,-0.21010238493716007,-0.14687110683635568
-264252.61172252486,-0.19889071770008945,-0.13095090237204612
-264144.69874243555,-0.17548748051251176,-0.24139809621102715
-264105.2803677926,0.8247945707012044,0.5603791677235931
-264095.6601800016,-0.2094335374422899,-0.12353697656443342
-264003.06949688605,0.8249475343488287,0.5584609440615845
-263938.5580239446,0.5842713127476945,-0.36100707425060913
-263786.98119986715,-0.2021739877649705,-0.16959579024075702
-263738.96299294574,0.8248898185628235,0.5601554253558745
-263730.1991112938,0.8249851007556419,0.5587844664686259
-263715.14056527824,0.8248218249295468,0.5612302034730136
-263700.94186094834,-0.2213960628366615,-0.196563987388991
-263611.40305071935,0.8250127836499968,0.5587589794482035
-263548.00314977014,0.8249469092327552,0.5599295694946997
-263523.7790855648,0.8250134991938872,0.559029492297909
-263491.5053178636,0.8075393657204966,0.5362456808518685
-263433.5211474522,0.03331777315688551,0.797191206143652
-263404.9222138314,0.825061559179453,0.558704995529385
-263404.1352038335,-0.21182801852920932,-0.13888828424211647
-263394.96544298466,-0.2075990762498017,-0.20231175464959456
-263375.7300171554,-0.2117810792971088,-0.13948641281123492
-263361.69677641767,0.5661779511668519,-0.4026110548479033
-263361.3184741791,0.8118687413387056,0.5315878166172953
-263360.0562886994,0.8249415155466735,0.5606115328426512
-263340.30962407554,-0.512768758185257,0.8757039235587646
-263335.98425244575,0.5838887727254174,-0.36219912816378985
-263334.27376091486,0.04711388614677418,0.8083000017824747
-263229.9521762197,-0.20916689158326024,-0.12467582323433421
-263214.4743159057,-0.1936709777555714,-0.15770643661915226
-263160.50509812235,0.5817289238375188,-0.38359437244769834
-263159.4515089538,0.8249155544276825,0.5616360911329425
-263140.91894725146,-0.2079407570470309,-0.13207000979296987
-263128.12950678304,-0.194225686230716,-0.1516189802937627
-263112.7386205874,-0.20048407954502104,-0.11213406549164931
-263109.772307653,-0.1944792762612128,-0.1361726843850611
-263108.124748681,0.0010807799132407532,0.811139698836507
-263072.74607517256,-0.17679445368262173,-0.243237812503105
-263064.1207868656,-0.19923181193021244,-0.11934507914987547
-263010.6592716166,0.5911818116832642,-0.41036793670814936
-262989.4107129015,0.5728140677136753,-0.39202872714378967
-262948.0803212012,0.03535527766648899,0.7954953001717148
-262946.7495465402,0.5965753575415907,-0.3923054206388639
-262915.9607030341,0.5964739017648462,-0.39071696277724943
-262912.91660849366,0.5713491055127472,-0.4062139913998967
-262912.9095373753,0.8146586253702376,0.5372086848472181
-262907.59421553684,0.8348793059209648,0.5370468750903613
-262877.7599663342,0.8250675953196921,0.5603070304260943
-262869.44368328,0.033399607923018756,0.79761660247669
-262758.84086900455,-0.21123009544343338,-0.16189741239643035
-262728.10152308526,-0.19959708805601192,-0.1611883208223962
-262700.979735451,0.565209080975461,-0.4214811916504615
-262668.67485495104,-0.21132469962188946,-0.16021913026584292
-262667.26912675495,0.5701335477753016,-0.3967841927887976
-262618.9779763007,0.5702974524381336,-0.41119300139237064
-262607.2781874963,0.5708349575507226,-0.410927733644078
-262505.7065407179,-0.5135177414207485,0.8736309663003757
-262488.61364862777,-0.20545738411468556,-0.20016136579998275
-262466.38009020424,-0.20726757790260938,-0.19832922181364185
-262435.0156615096,-0.1924622733352591,-0.14824287969422512
-262427.9113598955,-0.1920439661486859,-0.14624212053303737
-262416.9773679519,0.5229669922359307,-0.38115145477576556
-262413.99903382635,-0.1958105392839096,-0.3175810654966485
-262411.1882844786,-0.19351935195289127,-0.13830324790502999
-262342.9065183438,0.5231618703950318,-0.3837753736250634
-262267.8351124121,-0.19140768722068538,-0.14604828052563051
-262225.8881240953,-0.20710739555187824,-0.18202516161371302
-262214.2696528267,0.5704707942464644,-0.4124403037425048
-262179.2685741982,0.5670729010098213,-0.5810049430858045
-262158.9576387139,-0.7447748927251533,-0.1203981819326692
-262156.80096338247,0.5670244894070401,-0.5802220406028098
-262096.9316462117,-0.1942455040190185,-0.14108394140717007
-262030.92605675597,0.6893610954844733,0.4888084131646817
-261976.74117126229,0.5765495829012042,-0.4462231603565031
-261918.8369040159,0.812190809525099,0.5314849570231817
-261878.01916497102,0.8213579875199866,0.5409784465523295
-261814.03095100005,0.8214892497516139,0.5392562890821486
-261736.36941325857,-0.20993400174579593,-0.2020785353486847
-261651.91257953417,0.5840866762876132,-0.4246992080333415
-261600.97472797838,0.022874136879951743,0.817319016246452
-261479.3212490452,-0.3158148328341158,-0.1876608958014144
-261347.54200072243,-0.162796410712036,-0.14911526146260187
-261313.63905910763,-0.18733856172866026,-0.1516885543766933
-261234.60078444696,-0.16307144178379943,-0.15852879961608457
-261221.91741010416,-0.21943920534511777,-0.1890300008835597
-261180.8465269695,-0.18735647815701348,-0.15099960057125947
-261086.09351122956,0.8149569054155444,0.5386877176506291
-260977.15169097256,0.4402324478661828,-0.4718934299970297
-260905.20357573315,0.5678232058136471,-0.4177379469437263
-260897.5929856934,0.44037198100924296,-0.4736870962470612
-260814.21307503505,-0.20720219245534652,-0.20143422157055266
-260500.51929400428,0.5088800555126917,-0.4441126968871054
-260336.25202433672,-0.5018781005912314,0.8766629439862228
-260104.1505877113,0.577032291108131,-0.44730535426017826
-260051.8006438678,-0.5017484009521752,0.8756707797056456
-260047.72275930434,-0.20534081262587278,-0.1322585859137313
-260019.4399023282,-0.19743982953723754,-0.15406544306383432
-260015.62081870236,0.444849394828655,-0.6252841408840536
-260009.57152014275,0.4449821826015506,-0.6272145147913368
-260003.88850298416,0.44499223386292786,-0.6273438753359862
-259984.41124681054,0.4448889200960792,-0.6257644133553523
-259982.47165288895,0.44506528985937627,-0.6283478988873201
-259974.60862539356,0.44485870661132154,-0.625289338916762
-259955.87383147608,0.44498016756756986,-0.6270127130119365
-259770.82045074893,-0.20090348017120283,-0.1991847136511758
-259698.2628096941,-0.1975151184617654,-0.1416474432670471
-259697.2855882614,0.04790279742584263,0.7965600685329657
-259602.51418742395,-0.511910386933496,0.8750876347835265
-259459.35334864527,-0.333690006525571,-0.21748517870095158
-259159.97494439076,-0.33160914620845494,-0.2503101472639615
-258688.85727318574,-0.1880961773561121,-0.14221380123601282
-258608.1325487345,-0.2189861902773058,-0.19974563467642314
-258376.272942352,0.8156349151929418,0.5374229210282819
-258290.11905224432,0.5661866480040788,-0.42168908603032795
-258237.7648658989,0.03447591792608382,0.7968490627878764
-258233.2938301328,0.4448163056781199,-0.4500370012659229
-258151.7113848741,0.03442394797810514,0.7978881405504306
-258130.38645852808,-0.7463576489823408,-0.10797632751219077
-258101.71752109617,-0.7439001092224234,-0.12023096481706824
-258097.79661419848,-0.20687602305703828,-0.12494113279859258
-258095.14425686895,0.44469920984591144,-0.447874576987989
-258093.21244122647,0.4427225196917268,-0.4503744380252479
-258036.64177681968,-0.743877993542498,-0.12034699307649409
-257998.43679771048,-0.20614157120414148,-0.1264715761918412
-257885.1957679318,-0.21082096235220033,-0.2145854733112778
-257742.949218135,-0.20717585331518537,-0.1472840827209276
-257525.15255137684,-0.2096596347631619,-0.1565607847252258
-257373.2617719332,-0.5100046442812968,0.8713039604009029
-257145.7346089003,-0.2037846968398286,-0.12986698422560364
-257086.73079069197,-0.18613774443482306,-0.1968421164929068
-256984.40466130475,-0.18594615905044398,-0.19932706853151866
-256971.7898762203,-0.18598118003306363,-0.19877238481635204
-256910.87757685647,-0.7436055782960571,-0.12073652578229044
-256828.97198432614,-0.18595467299584587,-0.19870356567555186
-256684.65007590532,-0.18589775296468283,-0.19907648884410953
-256573.4179369408,0.5684576157838162,-0.4067997640612053
-256572.85437265367,-0.19931179375137256,-0.17295675827956658
-256496.76261213532,0.44903429896570335,-0.4568778814244203
-256485.28909684776,0.04025535550145462,0.8186985627209383
-256484.27369219268,0.44566988987408707,-0.626006380435053
-256480.9389763881,0.44584018334009684,-0.6284961710199648
-256478.13459100583,0.445832769431976,-0.6283783157508922
-256474.01074424566,0.44579392629749176,-0.6277947412382949
-256471.19787335405,0.44578935578184387,-0.6277186093969943
-256464.31136069103,0.4457291190411966,-0.626812044056877
-256455.84446354207,-0.7436173396611596,-0.11910448904706636
-256455.62596793481,0.4457981005449206,-0.6277970713908657
-256451.70647482012,-0.18597935578280594,-0.19713120771477194
-256444.50105708637,0.4457374054805776,-0.6268701833073199
-256433.18098434366,-0.18592802990340998,-0.19782543238289665
-267474.227694268,-0.08128327093313409,0.7555873668630612
-267468.12465553766,-0.20533826487171547,-0.3166780086269068
-267460.0289899142,-0.2054668938687247,-0.31476333523057587
-267452.3978937258,-0.20200750136627946,-0.14902387718557258
-267442.8328601516,-0.201786943490341,-0.14776106485492735
-267432.5423351318,-0.20525417874146953,-0.31779856175018584
-267394.96597381745,-0.2054490432493328,-0.31481677876260167
-267386.277045615,-0.2053788770599836,-0.3158191899603016
-267370.88545233704,-0.20543055273638716,-0.3150110533584105
-267364.867266647,0.8241132063658839,0.5599300610109698
-267356.53118481283,0.6060108377065929,-0.4492221782436933
-267352.0431781553,0.6060940201930669,-0.4504291856147164
-267346.9569590221,0.6059040915824767,-0.4476240777019251
-267346.3417757672,-0.20525686449899108,-0.31748267128128127
-267344.96150368574,0.5688330051171256,-0.44134598783707074
-267343.8711449283,-0.20153375572476057,-0.13062104109811284
-267341.3085898448,-0.20546456390363704,-0.3144167979541777
-267336.68764723814,0.6060302604514118,-0.4494437296253452
-267322.36024974723,0.6060955504442304,-0.4503564585522001
-267314.3063032971,-0.3243644627581847,-0.169246527338121
-267305.7842523947,0.8338854363504117,0.5375347821722352
-267291.42927765026,-0.32281869704702054,-0.18951454993049147
-267284.3935649743,-0.32242337319239195,-0.18717653751535837
-267284.2217382906,0.590275434310696,-0.4107650176986567
-267284.21183884493,0.5907034693873646,-0.407691595245748
-267284.04920421477,0.834065116714913,0.534966171937833
-267278.48215258436,0.4428033301758605,-0.4494885865226607
-267270.4727539016,-0.326187103104477,-0.3585572034203209
-267262.9420664999,0.03689666087515802,0.8036962165507046
-267258.7163965653,-0.2019855469051999,-0.14872508575394675
-267240.32949884824,0.03689682257230564,0.8037663632185466
-267230.5431413038,0.5845689470626477,-0.42354716965339645
-267219.15872177895,0.036887422444372736,0.8039722859179568
-267207.77006027487,0.6061345910983761,-0.45056220466842273
-267201.10982103826,0.037713654565101326,0.821652561822294
-267195.50882850785,-0.19066976171460107,-0.1288674750454608
-267190.85535895935,0.6061197257526774,-0.45028968373643713
-267173.97035595664,-0.19176768210723888,-0.17062099130654945
-267173.8529761408,-0.1917283495364825,-0.1711981503330689
-267168.6599840819,0.5694765219795258,-0.39315487308416736
-267147.5698173281,0.8338619263615465,0.5383873991792564
-267106.2592246914,-0.19695042411962776,-0.1328285317030322
-267104.8895587772,0.044817405845789214,0.7972945480861242
-267098.9378411774,-0.19446033776131574,-0.13952050218017825
-267083.4720016776,-0.1988411695503372,-0.15029249514065895
-267082.21405846294,0.044838655524696416,0.7970552535271417
-267014.01855954435,0.5664725477171296,-0.5792768863434171
-267001.4949912372,-0.3218309527562222,-0.1859448017860779
-266997.5719628636,-0.08115302591065315,0.755203614483688
-266956.0923718016,-0.3283258576734402,-0.2406513667856705
-266955.0034275101,-0.19740812640954142,-0.14287398887513358
-266951.7719494428,-0.3282988306787991,-0.24103435863063272
-266945.2114128125,-0.3284682980847156,-0.23852496227265585
-266939.54041622806,-0.1970303053103687,-0.14025194942331887
-266939.4258649829,-0.19429522617637718,-0.173676114956306
-266936.29762478283,0.5721596505780002,-0.3942713290282842
-266926.7728963742,0.8113328210821743,0.5364405450440531
-266922.6999611238,-0.20076282733741718,-0.31208148926473844
-266922.5670252689,-0.19432881007596814,-0.17312892135339802
-266910.7746054996,0.5701908978842065,-0.4068541319680511
-266902.6011581906,0.5663955549338218,-0.5777890437165352
-266899.687171123,0.5705899727583236,-0.407046924163696
-266892.32265383645,-0.32826781083699175,-0.24129917479415064
-266891.57594926836,0.5705037114172382,-0.4023625329696088
-266857.5916903336,0.566323610749313,-0.5765883090042274
-266848.98195804755,0.8113535616216607,0.5363854875001236
-266843.0684239192,-0.2084491340141675,-0.20118952396550918
-266821.94148772024,0.5561619305351986,-0.39644807579146496
-266818.89951429784,-0.32828997256630593,-0.24073828959172822
-266815.1928604772,-0.3284686120593906,-0.23810336861036488
-266812.3000865789,-0.3284464080341333,-0.23842012153634531
-266759.6927562712,-0.32834022416330594,-0.2398105433687597
-266700.41811619326,-0.32836772929775243,-0.23921657462138973
-266696.37275832886,-0.32843287312140773,-0.23824706855556677
-266686.40750233893,-0.32840858970823367,-0.2385716717367059
-266686.0292004993,0.5782530556897626,-0.4365109402850509
-266680.5066962301,-0.328325559977439,-0.23977190513631766
-266676.45285337337,0.5781470203996216,-0.43492327039302486
-266650.8817505901,-0.3283434590576464,-0.23941407558232763
-266644.0758478208,-0.3284307072084342,-0.2381111496965895
-266642.15251747746,0.8174255309612345,0.5342523980432655
-266629.46843594115,-0.32827158774683507,-0.2404007152697193
-266625.12326478434,-0.32823626772631664,-0.24090539747533984
-266619.41620595864,0.044507353694556204,0.7983099653298582
-266618.4227208754,-0.32835882036962055,-0.23908441985534187
-266588.60190687503,0.5689030396935069,-0.3816369337738804
-266585.6398362945,-0.32826566179392797,-0.24034716532504535
-266579.88045174396,-0.32823002073400465,-0.24085202594428612
-266574.7807973756,-0.32841544735821154,-0.23811297936576906
-266549.33273153804,-0.32841227404118695,-0.23807795973884435
-266548.88230434485,-0.8829044735442801,-0.11164620151704409
-266545.11059681,-0.32841818205467044,-0.23797766923397035
-266538.9262410018,-0.19411147436818726,-0.17508976914559982
-266460.1085836935,-0.19855984126085882,-0.13188385713557013
-266458.7954867131,0.552474736904846,-0.3872399608161951
-266424.78718588286,0.575180687514797,-0.40708091318585454
-266406.4823127485,0.5415606317620628,-0.4566706038705012
-266364.80968133756,-0.22921904389639824,-0.18646288818568185
-266345.45334036695,0.02705012381856833,0.8103239005803464
-266293.01642275555,-0.1776078158201049,-0.2075121363860421
-266278.6176073953,-0.2112837981954874,-0.14696170441770615
-266274.95338033774,0.8203113637590371,0.542244991540707
-266273.55260172737,0.5759421308549035,-0.39267068046751696
-266273.5342171095,0.576373009211015,-0.3896389797846686
-266273.1502579142,0.8198088197501524,0.5519305298514254
-266243.63844940765,0.8128664224101265,0.537782648379076
-266241.9512927471,0.5710480315163057,-0.4197529509903262
-266231.0653834411,-0.20098157299620165,-0.14096881715993143
-266227.6988481306,0.8175494669358867,0.5337617951869899
-266154.71340767515,0.8169273842225875,0.536371244808966
-266150.10165702185,-0.24566022894525383,-0.1376626745620103
-266148.79916627414,-0.0019654765252930494,0.8094660329483913
-266144.741080674,0.57525492696802,-0.40727286211904706
-266143.35585828865,0.04921884471039342,0.7976708054472675
-266137.2259499572,0.57581089806757,-0.4072921583062877
-266118.89562078554,0.5721040500657374,-0.5794939016867813
-266101.89040983364,0.6886231343628889,0.48658816456942194
-266098.95520948764,0.8171422563213786,0.5333950165086704
-266090.69125231565,-0.16616566672442917,-0.15099295046827949
-266078.18960451114,0.03679841402361575,0.8047771819545151
-266072.72225478705,0.04932440387061183,0.7984008125425563
-266053.8347258553,0.5721211899076508,-0.5795369153982622
-266035.5079323285,0.5763081952878428,-0.40524475678820554
-266028.35696129035,0.8171206371988289,0.5339388746742658
